flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
11.43.99.204:56464-45.143.246.203:443-6,18.0,2121.0,120.04716110229492,117.83333333333333,1.0,17.0,1.0,0.0,web-browsing
61.139.26.122:56464-119.0.95.239:443-6,18.0,2265.0,120.04706597328186,125.83333333333333,1.0,17.0,1.0,0.0,web-browsing
119.0.95.239:443-61.139.26.122:56464-6,20.0,8978.0,127.667160987854,448.9,1.0,19.0,1.0,1.0,web-browsing
45.143.246.203:443-11.43.99.204:56464-6,20.0,8854.0,127.66742706298828,442.7,1.0,19.0,1.0,1.0,web-browsing
119.0.95.239:0-61.139.26.122:0-6,6.0,360.0,96.95754718780518,60.0,0.0,0.0,0.0,0.0,web-browsing
45.143.246.203:0-11.43.99.204:0-6,6.0,360.0,96.95721697807312,60.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:53197-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:58546-103.186.219.209:53-17,1.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:53197-17,1.0,95.0,0.0,95.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:51418-103.186.219.209:53-17,1.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:59665-103.186.219.209:53-17,1.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,web-browsing
103.186.219.209:53-11.43.99.204:51418-17,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:56465-252.171.135.165:443-6,35.0,3744.0,240.34390687942505,106.97142857142858,1.0,34.0,1.0,0.0,web-browsing
61.139.26.122:56465-180.163.150.41:443-6,35.0,4024.0,240.34352493286133,114.97142857142858,1.0,34.0,1.0,0.0,web-browsing
180.163.150.41:443-61.139.26.122:56465-6,39.0,26425.0,240.3095359802246,677.5641025641025,1.0,39.0,1.0,0.0,web-browsing
252.171.135.165:443-11.43.99.204:56465-6,39.0,26167.0,240.30941200256348,670.9487179487179,1.0,39.0,1.0,0.0,web-browsing
159.203.71.159:57631-61.139.26.122:37342-6,2.0,124.0,0.2723879814147949,62.0,1.0,0.0,0.0,1.0,web-browsing
61.139.26.122:37342-159.203.71.159:57631-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,web-browsing
180.163.150.41:0-61.139.26.122:0-6,10.0,600.0,0.07299590110778809,60.0,0.0,0.0,0.0,0.0,web-browsing
252.171.135.165:0-11.43.99.204:0-6,10.0,600.0,0.07302594184875488,60.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:65108-252.171.135.165:443-17,4.0,5168.0,2.1202759742736816,1292.0,0.0,0.0,0.0,0.0,web-browsing
61.139.26.122:65108-180.163.150.41:443-17,4.0,5200.0,2.120413064956665,1300.0,0.0,0.0,0.0,0.0,web-browsing
87.184.150.203:2103-42.149.203.65:2103-17,60.0,8640.0,295.2669379711151,144.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:55131-103.186.219.209:53-17,1.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,web-browsing
11.43.99.204:51835-103.186.219.209:53-17,1.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,web-browsing
