flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
61.139.26.122:43808-143.42.63.9:58793-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
81.179.190.60:0-71.149.22.74:0-2,3.0,180.0,250.00658512115479,60.0,0.0,0.0,0.0,0.0,instant-message
123.160.221.40:31386-61.139.26.122:58447-6,1.0,74.0,0.0,74.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:58447-123.160.221.40:31386-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:0-37.232.149.135:0-2,3.0,138.0,258.4972732067108,46.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:0-86.21.134.175:0-2,3.0,138.0,254.49780297279358,46.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:0-24.248.155.198:0-2,3.0,138.0,258.9960038661957,46.0,0.0,0.0,0.0,0.0,instant-message
89.248.165.74:52375-61.139.26.122:15452-6,2.0,124.0,0.2559351921081543,62.0,1.0,0.0,0.0,1.0,instant-message
61.139.26.122:15452-89.248.165.74:52375-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:57745-254.105.117.147:443-6,9.0,1699.0,22.99961280822754,188.77777777777777,1.0,8.0,1.0,0.0,instant-message
61.139.26.122:57745-59.36.121.235:443-6,9.0,1771.0,22.999515056610107,196.77777777777777,1.0,8.0,1.0,0.0,instant-message
59.36.121.235:443-61.139.26.122:57745-6,10.0,5186.0,22.963004112243652,518.6,1.0,10.0,1.0,0.0,instant-message
254.105.117.147:443-95.137.109.27:57745-6,10.0,5130.0,22.96269989013672,513.0,1.0,10.0,1.0,0.0,instant-message
78.82.100.234:51413-61.139.26.122:60165-17,2.0,320.0,12.985114097595215,160.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:56707-81.179.190.60:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:56707-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:53029-81.179.190.60:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:53029-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:63465-204.98.175.238:8000-17,7.0,2947.0,259.40281200408936,421.0,0.0,0.0,0.0,0.0,instant-message
61.139.26.122:63465-113.96.12.63:8000-17,7.0,3003.0,259.40258407592773,429.0,0.0,0.0,0.0,0.0,instant-message
113.96.12.63:8000-61.139.26.122:63465-17,7.0,931.0,259.402508020401,133.0,0.0,0.0,0.0,0.0,instant-message
204.98.175.238:8000-95.137.109.27:63465-17,7.0,875.0,259.40208292007446,125.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:62223-81.179.190.60:53-17,1.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:62223-17,1.0,193.0,0.0,193.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:57746-183.103.239.180:80-6,8.0,1436.0,59.43853211402893,179.5,1.0,7.0,0.0,1.0,instant-message
61.139.26.122:57746-14.22.9.100:80-6,8.0,1500.0,59.43846297264099,187.5,1.0,7.0,0.0,1.0,instant-message
14.22.9.100:80-61.139.26.122:57746-6,6.0,948.0,30.493122100830078,158.0,1.0,6.0,1.0,0.0,instant-message
183.103.239.180:80-95.137.109.27:57746-6,6.0,918.0,30.493222951889038,153.0,1.0,6.0,1.0,0.0,instant-message
139.162.170.92:60000-61.139.26.122:15025-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:15025-139.162.170.92:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
198.54.134.183:20993-61.139.26.122:60165-17,3.0,441.0,22.006460905075073,147.0,0.0,0.0,0.0,0.0,instant-message
194.233.167.61:60000-61.139.26.122:2851-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:2851-194.233.167.61:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
159.203.76.180:56816-61.139.26.122:38282-6,2.0,124.0,0.270611047744751,62.0,1.0,0.0,0.0,1.0,instant-message
61.139.26.122:38282-159.203.76.180:56816-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:53874-81.179.190.60:53-17,1.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,instant-message
81.179.190.60:53-95.137.109.27:53874-17,1.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,instant-message
185.216.140.186:58692-61.139.26.122:9002-6,2.0,124.0,0.3074181079864502,62.0,1.0,0.0,0.0,1.0,instant-message
61.139.26.122:9002-185.216.140.186:58692-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
89.248.165.90:52359-61.139.26.122:51852-6,2.0,124.0,0.24956798553466797,62.0,1.0,0.0,0.0,1.0,instant-message
61.139.26.122:51852-89.248.165.90:52359-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
143.42.61.59:60000-61.139.26.122:61834-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,instant-message
61.139.26.122:61834-143.42.61.59:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,instant-message
95.137.109.27:57747-192.126.188.234:54220-6,3.0,198.0,3.0227890014648438,66.0,3.0,0.0,0.0,0.0,instant-message
95.137.109.27:53812-192.126.188.234:57633-17,5.0,215.0,8.893013000488281e-05,43.0,0.0,0.0,0.0,0.0,instant-message
61.139.26.122:57747-10.206.7.30:54220-6,3.0,222.0,3.022596836090088,74.0,3.0,0.0,0.0,0.0,instant-message
61.139.26.122:53812-10.206.7.30:57633-17,5.0,280.0,0.00028896331787109375,56.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:53875-55.198.23.33:8000-17,4.0,612.0,3.2244529724121094,153.0,0.0,0.0,0.0,0.0,instant-message
61.139.26.122:53875-183.47.114.16:8000-17,4.0,644.0,3.2248101234436035,161.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:53876-252.132.171.136:8000-17,1.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:53876-223.61.11.142:8000-17,1.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:55415-81.179.190.60:53-17,1.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,instant-message
95.137.109.27:53876-253.137.215.46:8000-17,3.0,165.0,4.1436309814453125,55.0,0.0,0.0,0.0,0.0,instant-message
61.139.26.122:53876-39.156.125.39:8000-17,1.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,instant-message
