flow_id,packets,bytes,duration,avg_pkt_size,syn_count,ack_count,fin_count,rst_count,class
61.139.26.122:44922-220.181.52.214:80-6,6.0,1539.0,65.12041187286377,256.5,1.0,5.0,0.0,0.0,game
220.181.52.214:80-61.139.26.122:44922-6,5.0,822.0,65.04473686218262,164.4,1.0,5.0,1.0,0.0,game
172.105.87.173:60000-61.139.26.122:35060-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:35060-172.105.87.173:60000-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
89.248.163.145:52378-61.139.26.122:12171-6,2.0,124.0,0.24014782905578613,62.0,1.0,0.0,0.0,1.0,game
61.139.26.122:12171-89.248.163.145:52378-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
118.26.252.203:443-61.139.26.122:47156-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,game
220.181.106.32:443-61.139.26.122:38504-6,1.0,62.0,0.0,62.0,0.0,1.0,1.0,0.0,game
61.139.26.122:47156-118.26.252.203:443-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,0.0,game
61.139.26.122:38504-220.181.106.32:443-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,0.0,game
95.214.53.134:46462-61.139.26.122:3061-6,1.0,62.0,0.0,62.0,1.0,0.0,0.0,0.0,game
61.139.26.122:3061-95.214.53.134:46462-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
185.122.204.143:48995-61.139.26.122:57005-6,2.0,124.0,0.2770881652832031,62.0,1.0,0.0,0.0,1.0,game
61.139.26.122:57005-185.122.204.143:48995-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:37182-113.250.23.100:80-6,7.0,3202.0,0.11765384674072266,457.42857142857144,1.0,6.0,1.0,0.0,game
61.139.26.122:37184-113.250.23.100:80-6,8.0,3995.0,75.24283814430237,499.375,1.0,7.0,0.0,0.0,game
113.250.23.100:80-61.139.26.122:37182-6,7.0,562.0,0.11702585220336914,80.28571428571429,1.0,7.0,1.0,0.0,game
113.250.23.100:80-61.139.26.122:37184-6,7.0,592.0,75.15726709365845,84.57142857142857,1.0,7.0,1.0,0.0,game
61.139.26.122:44008-152.136.248.221:443-6,6.0,909.0,4.099341869354248,151.5,1.0,2.0,1.0,3.0,game
152.136.248.221:443-61.139.26.122:44008-6,4.0,3475.0,4.059792995452881,868.75,1.0,4.0,0.0,0.0,game
146.21.32.157:39545-4.38.113.196:9091-6,1.0,74.0,0.0,74.0,1.0,0.0,0.0,0.0,game
118.26.252.236:443-61.139.26.122:45708-6,4.0,279.0,0.08652186393737793,69.75,0.0,3.0,2.0,1.0,game
61.139.26.122:45708-118.26.252.236:443-6,3.0,210.0,0.00832986831665039,70.0,0.0,3.0,0.0,0.0,game
111.13.141.98:443-61.139.26.122:39930-6,3.0,209.0,0.11436796188354492,69.66666666666667,0.0,3.0,2.0,0.0,game
61.139.26.122:39930-111.13.141.98:443-6,4.0,283.0,234.9432189464569,70.75,0.0,4.0,0.0,1.0,game
61.139.26.122:49976-152.136.248.226:443-6,6.0,909.0,4.0872509479522705,151.5,1.0,2.0,1.0,3.0,game
152.136.248.226:443-61.139.26.122:49976-6,4.0,3475.0,4.049025058746338,868.75,1.0,4.0,0.0,0.0,game
146.21.32.157:2789-147.190.75.46:69-17,1.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,game
104.156.155.4:40436-61.139.26.122:8415-6,2.0,124.0,0.19846606254577637,62.0,1.0,0.0,0.0,1.0,game
61.139.26.122:8415-104.156.155.4:40436-6,1.0,62.0,0.0,62.0,0.0,1.0,0.0,1.0,game
61.139.26.122:41870-222.189.172.28:61762-6,5.0,380.0,10.905056953430176,76.0,1.0,4.0,0.0,0.0,game
